interaction_id,customer_id,product_id,interaction_type,rating,category,price,date
I036370,C0738,P0045,purchase,5,Electronics,1013.68,2022-11-28
I036371,C0738,P0041,purchase,5,Electronics,529.11,2022-07-17
I036372,C0738,P0233,view,0,Sports,778.47,2024-05-18
I036373,C0738,P0126,cart,0,Clothing,172.34,2023-05-01
I036374,C0738,P0118,cart,0,Books,161.9,2022-11-03
I036375,C0738,P0226,view,0,Home & Kitchen,304.53,2023-08-21
I036376,C0738,P0203,view,0,Home & Kitchen,216.52,2023-09-11
I036377,C0738,P0302,purchase,1,Beauty,485.9,2025-03-15
I036378,C0738,P0215,purchase,5,Home & Kitchen,1628.82,2024-07-30
I036379,C0738,P0280,cart,0,Sports,2714.59,2022-12-12
I036380,C0738,P0286,purchase,5,Beauty,3546.51,2024-01-13
I036381,C0738,P0231,purchase,5,Home & Kitchen,739.69,2024-04-23
I036382,C0738,P0367,purchase,3,Toys,876.23,2022-09-17
I036383,C0738,P0137,cart,0,Clothing,3127.35,2022-05-18
I036384,C0738,P0300,cart,0,Beauty,1272.7,2024-06-11
I036385,C0738,P0163,purchase,5,Clothing,8355.63,2024-07-11
I036386,C0738,P0255,view,0,Sports,505.19,2025-01-21
I036387,C0738,P0320,purchase,4,Beauty,526.98,2022-11-27
I036388,C0738,P0440,cart,0,Grocery,564.97,2023-05-28
I036389,C0738,P0163,view,0,Clothing,8355.63,2025-06-08
I036390,C0738,P0257,cart,0,Sports,236.99,2025-04-13
I036391,C0738,P0322,purchase,2,Beauty,1402.35,2025-03-15
I036392,C0738,P0179,view,0,Home & Kitchen,1073.31,2025-04-17
I036393,C0738,P0139,purchase,5,Clothing,1018.43,2023-05-31
I036394,C0738,P0357,view,0,Toys,546.38,2023-10-01
I036395,C0738,P0418,view,0,Grocery,7193.17,2022-07-01
I036396,C0738,P0419,cart,0,Grocery,2827.63,2024-06-07
I036397,C0738,P0218,view,0,Home & Kitchen,961.98,2024-01-19
I036398,C0738,P0407,view,0,Grocery,1402.96,2024-11-07
I036399,C0738,P0372,view,0,Toys,1352.47,2022-04-29
I036400,C0738,P0332,view,0,Beauty,867.15,2024-04-12
I036401,C0738,P0187,purchase,5,Home & Kitchen,2102.98,2022-07-31
I036402,C0738,P0042,view,0,Electronics,439.47,2025-02-07
I036403,C0738,P0283,cart,0,Sports,2643.12,2025-03-13
I036404,C0738,P0366,purchase,5,Toys,388.23,2024-12-10
I036405,C0738,P0154,purchase,5,Clothing,810.57,2024-01-28
I036406,C0738,P0022,view,0,Electronics,3923.15,2023-06-22
I036407,C0738,P0300,cart,0,Beauty,1272.7,2024-10-23
I036408,C0738,P0247,purchase,1,Sports,239.16,2024-08-10
I036409,C0738,P0318,cart,0,Beauty,1082.31,2022-10-09
I036410,C0738,P0418,purchase,5,Grocery,7193.17,2023-07-18
I036411,C0738,P0171,purchase,5,Clothing,4512.25,2023-01-08
I036412,C0738,P0338,purchase,1,Beauty,493.14,2024-05-12
I036413,C0738,P0048,view,0,Electronics,1663.87,2022-11-14
I036414,C0738,P0252,view,0,Sports,813.09,2022-05-17
I036415,C0738,P0118,purchase,1,Books,161.9,2023-12-03
I036416,C0738,P0052,view,0,Electronics,684.58,2023-01-04
I036417,C0738,P0435,view,0,Grocery,1239.86,2025-03-11
I036418,C0738,P0005,view,0,Electronics,186.1,2023-04-19
I036419,C0738,P0095,cart,0,Books,5069.6,2023-11-27
I036420,C0738,P0125,purchase,5,Clothing,1311.35,2023-08-12
I036421,C0738,P0111,view,0,Books,3052.51,2023-11-09
I036422,C0738,P0434,view,0,Grocery,550.16,2022-12-30
I036423,C0738,P0326,purchase,5,Beauty,633.15,2022-10-18
I036424,C0738,P0330,view,0,Beauty,200.95,2024-11-05
I036425,C0738,P0012,cart,0,Electronics,170.35,2023-07-10
I036426,C0738,P0134,view,0,Clothing,122.13,2024-06-20
I036427,C0738,P0404,purchase,5,Grocery,1228.15,2022-10-04
I036428,C0738,P0001,purchase,5,Electronics,2487.45,2023-09-13
I036429,C0738,P0211,purchase,1,Home & Kitchen,2769.09,2022-12-15
I036430,C0738,P0022,purchase,5,Electronics,3923.15,2024-05-19
I036431,C0738,P0037,purchase,5,Electronics,542.71,2023-05-09
I036432,C0738,P0052,purchase,5,Electronics,684.58,2022-11-29
I036433,C0738,P0315,view,0,Beauty,2534.71,2024-02-22
I036434,C0738,P0301,cart,0,Beauty,2728.95,2024-11-13
I036435,C0738,P0287,view,0,Beauty,202.41,2022-12-09
I036436,C0738,P0373,view,0,Toys,4720.51,2022-12-04
I036437,C0738,P0370,cart,0,Toys,838.71,2022-10-27
I036438,C0738,P0453,purchase,3,Grocery,598.74,2024-08-17
I036439,C0738,P0430,view,0,Grocery,577.16,2024-07-09
I036440,C0738,P0323,purchase,5,Beauty,457.68,2023-01-23
I036441,C0738,P0168,purchase,5,Clothing,2686.78,2023-10-29
I036442,C0739,P0406,view,0,Grocery,870.07,2024-04-15
I036443,C0739,P0303,view,0,Beauty,4513.24,2023-12-12
I036444,C0739,P0407,purchase,5,Grocery,1402.96,2023-09-28
I036445,C0739,P0397,purchase,4,Toys,291.72,2024-08-19
I036446,C0739,P0392,view,0,Toys,291.64,2024-08-10
I036447,C0739,P0430,cart,0,Grocery,577.16,2025-05-18
I036448,C0739,P0302,purchase,5,Beauty,485.9,2025-05-08
I036449,C0739,P0073,purchase,5,Books,245.59,2024-12-06
I036450,C0739,P0378,purchase,1,Toys,216.17,2024-02-18
I036451,C0739,P0085,cart,0,Books,1272.1,2023-08-23
I036452,C0739,P0379,cart,0,Toys,1848.06,2024-12-13
I036453,C0739,P0139,view,0,Clothing,1018.43,2024-11-11
I036454,C0739,P0327,cart,0,Beauty,933.75,2023-09-20
I036455,C0739,P0157,view,0,Clothing,3635.86,2023-12-24
I036456,C0739,P0375,purchase,5,Toys,364.13,2025-03-11
I036457,C0739,P0346,cart,0,Beauty,2926.08,2025-01-11
I036458,C0739,P0310,purchase,1,Beauty,3722.4,2024-12-08
I036459,C0739,P0148,purchase,4,Clothing,910.79,2024-11-01
I036460,C0739,P0319,purchase,1,Beauty,480.57,2025-05-26
I036461,C0739,P0232,cart,0,Home & Kitchen,291.83,2024-05-17
I036462,C0739,P0371,purchase,2,Toys,3805.75,2024-06-23
I036463,C0739,P0386,purchase,3,Toys,2563.19,2023-09-07
I036464,C0739,P0133,purchase,5,Clothing,1611.17,2024-11-30
I036465,C0739,P0040,view,0,Electronics,1341.68,2024-07-26
I036466,C0739,P0111,cart,0,Books,3052.51,2024-08-03
I036467,C0739,P0297,purchase,1,Beauty,858.47,2023-11-05
I036468,C0739,P0049,purchase,2,Electronics,3056.02,2024-01-22
I036469,C0739,P0030,purchase,2,Electronics,2311.82,2025-01-22
I036470,C0739,P0120,purchase,3,Books,404.62,2024-08-07
I036471,C0739,P0377,purchase,2,Toys,1563.59,2024-01-06
I036472,C0739,P0281,purchase,5,Sports,1740.32,2024-10-18
I036473,C0739,P0386,purchase,2,Toys,2563.19,2025-06-23
I036474,C0739,P0166,view,0,Clothing,1543.36,2024-03-20
I036475,C0740,P0010,cart,0,Electronics,496.46,2024-10-18
I036476,C0740,P0435,purchase,2,Grocery,1239.86,2025-06-23
I036477,C0740,P0085,purchase,3,Books,1272.1,2025-04-28
I036478,C0740,P0041,cart,0,Electronics,529.11,2024-06-05
I036479,C0740,P0373,view,0,Toys,4720.51,2025-04-26
I036480,C0740,P0329,view,0,Beauty,810.56,2024-12-07
I036481,C0740,P0367,purchase,4,Toys,876.23,2025-06-10
I036482,C0741,P0158,view,0,Clothing,4811.9,2022-08-15
I036483,C0741,P0060,view,0,Books,2249.83,2024-09-22
I036484,C0741,P0310,cart,0,Beauty,3722.4,2022-09-08
I036485,C0741,P0234,view,0,Sports,680.99,2024-09-15
I036486,C0741,P0331,purchase,5,Beauty,1224.05,2025-04-15
I036487,C0741,P0339,purchase,5,Beauty,1454.98,2025-04-01
I036488,C0741,P0200,view,0,Home & Kitchen,1451.59,2023-05-20
I036489,C0741,P0355,purchase,1,Toys,400.54,2023-03-09
I036490,C0741,P0217,purchase,1,Home & Kitchen,1504.08,2024-06-28
I036491,C0741,P0051,purchase,1,Electronics,569.86,2023-02-06
I036492,C0741,P0060,cart,0,Books,2249.83,2024-09-11
I036493,C0741,P0099,purchase,1,Books,208.53,2024-11-11
I036494,C0741,P0343,cart,0,Beauty,5030.11,2024-07-20
I036495,C0741,P0394,cart,0,Toys,2478.62,2022-08-30
I036496,C0741,P0188,purchase,5,Home & Kitchen,4604.99,2024-06-07
I036497,C0741,P0014,purchase,5,Electronics,5154.95,2023-09-08
I036498,C0741,P0004,view,0,Electronics,1477.62,2024-06-16
I036499,C0741,P0339,view,0,Beauty,1454.98,2022-12-05
I036500,C0741,P0056,purchase,5,Electronics,564.47,2023-07-07
I036501,C0741,P0359,cart,0,Toys,381.53,2025-06-17
I036502,C0741,P0010,purchase,5,Electronics,496.46,2025-02-21
I036503,C0741,P0013,purchase,5,Electronics,997.12,2023-01-04
I036504,C0741,P0220,view,0,Home & Kitchen,629.65,2024-05-13
I036505,C0741,P0257,purchase,2,Sports,236.99,2024-12-23
I036506,C0741,P0056,cart,0,Electronics,564.47,2023-09-28
I036507,C0741,P0275,cart,0,Sports,5128.76,2025-05-16
I036508,C0741,P0045,purchase,2,Electronics,1013.68,2024-09-27
I036509,C0741,P0049,cart,0,Electronics,3056.02,2024-02-06
I036510,C0741,P0087,view,0,Books,5886.22,2024-03-21
I036511,C0741,P0001,purchase,1,Electronics,2487.45,2022-08-27
I036512,C0741,P0098,view,0,Books,4225.94,2022-09-19
I036513,C0741,P0214,cart,0,Home & Kitchen,142.81,2023-06-26
I036514,C0741,P0397,view,0,Toys,291.72,2022-07-09
I036515,C0741,P0131,purchase,3,Clothing,1061.18,2023-05-19
I036516,C0741,P0032,cart,0,Electronics,1563.45,2023-07-09
I036517,C0741,P0350,cart,0,Toys,567.09,2023-07-10
I036518,C0741,P0225,purchase,5,Home & Kitchen,725.83,2025-06-29
I036519,C0741,P0205,view,0,Home & Kitchen,1418.76,2023-10-09
I036520,C0741,P0020,view,0,Electronics,146.72,2024-03-11
I036521,C0741,P0024,view,0,Electronics,573.84,2024-06-20
I036522,C0741,P0372,purchase,5,Toys,1352.47,2023-10-25
I036523,C0741,P0228,purchase,2,Home & Kitchen,894.68,2023-08-19
I036524,C0741,P0323,purchase,1,Beauty,457.68,2024-08-03
I036525,C0741,P0018,purchase,1,Electronics,400.77,2024-05-23
I036526,C0741,P0373,purchase,5,Toys,4720.51,2024-01-31
I036527,C0741,P0209,cart,0,Home & Kitchen,1543.01,2022-07-06
I036528,C0741,P0244,view,0,Sports,3127.54,2024-01-24
I036529,C0741,P0121,purchase,5,Books,1848.53,2023-12-10
I036530,C0741,P0016,purchase,1,Electronics,1823.53,2025-05-09
I036531,C0741,P0244,purchase,5,Sports,3127.54,2024-04-24
I036532,C0741,P0198,purchase,5,Home & Kitchen,369.19,2024-11-27
I036533,C0741,P0046,purchase,5,Electronics,3320.97,2023-10-26
I036534,C0741,P0115,purchase,5,Books,2866.96,2025-01-10
I036535,C0741,P0305,view,0,Beauty,126.41,2024-04-25
I036536,C0741,P0281,purchase,1,Sports,1740.32,2022-10-03
I036537,C0741,P0343,cart,0,Beauty,5030.11,2023-07-08
I036538,C0741,P0036,cart,0,Electronics,2244.59,2023-02-06
I036539,C0741,P0389,view,0,Toys,178.46,2022-12-27
I036540,C0741,P0255,purchase,5,Sports,505.19,2024-09-17
I036541,C0741,P0266,view,0,Sports,1161.73,2022-11-23
I036542,C0741,P0130,cart,0,Clothing,124.97,2025-06-12
I036543,C0741,P0259,purchase,5,Sports,1889.84,2024-12-25
I036544,C0741,P0236,purchase,5,Sports,355.14,2023-12-09
I036545,C0741,P0044,purchase,5,Electronics,1567.66,2025-05-12
I036546,C0741,P0017,purchase,5,Electronics,151.49,2023-01-02
I036547,C0741,P0138,view,0,Clothing,1794.94,2024-11-05
I036548,C0741,P0378,purchase,1,Toys,216.17,2025-04-14
I036549,C0741,P0372,purchase,4,Toys,1352.47,2025-06-05
I036550,C0741,P0184,view,0,Home & Kitchen,5324.36,2022-12-06
I036551,C0741,P0377,view,0,Toys,1563.59,2023-05-10
I036552,C0741,P0121,purchase,5,Books,1848.53,2024-01-29
I036553,C0741,P0265,cart,0,Sports,5261.75,2024-10-16
I036554,C0741,P0020,purchase,5,Electronics,146.72,2024-11-26
I036555,C0741,P0125,view,0,Clothing,1311.35,2023-12-22
I036556,C0741,P0394,purchase,1,Toys,2478.62,2024-10-14
I036557,C0741,P0041,purchase,1,Electronics,529.11,2025-03-21
I036558,C0741,P0048,purchase,1,Electronics,1663.87,2024-11-04
I036559,C0741,P0252,purchase,5,Sports,813.09,2023-07-08
I036560,C0741,P0210,purchase,5,Home & Kitchen,132.65,2022-12-27
I036561,C0741,P0288,purchase,3,Beauty,285.47,2024-08-17
I036562,C0742,P0164,cart,0,Clothing,3378.93,2024-06-27
I036563,C0742,P0016,purchase,1,Electronics,1823.53,2024-09-14
I036564,C0742,P0448,purchase,5,Grocery,2654.35,2024-06-27
I036565,C0742,P0411,purchase,2,Grocery,626.12,2024-10-30
I036566,C0742,P0359,view,0,Toys,381.53,2025-06-02
I036567,C0742,P0217,cart,0,Home & Kitchen,1504.08,2024-08-05
I036568,C0742,P0266,cart,0,Sports,1161.73,2024-10-08
I036569,C0742,P0277,purchase,2,Sports,202.22,2024-12-30
I036570,C0742,P0201,purchase,1,Home & Kitchen,1361.75,2024-12-10
I036571,C0743,P0186,view,0,Home & Kitchen,1580.51,2022-11-09
I036572,C0743,P0293,view,0,Beauty,2360.49,2021-04-06
I036573,C0743,P0337,purchase,5,Beauty,885.33,2022-05-29
I036574,C0743,P0042,view,0,Electronics,439.47,2023-08-31
I036575,C0743,P0289,purchase,3,Beauty,2066.05,2021-01-25
I036576,C0743,P0346,purchase,5,Beauty,2926.08,2022-12-12
I036577,C0743,P0214,view,0,Home & Kitchen,142.81,2022-05-07
I036578,C0743,P0012,cart,0,Electronics,170.35,2021-03-28
I036579,C0743,P0304,purchase,2,Beauty,323.69,2024-10-20
I036580,C0743,P0377,purchase,5,Toys,1563.59,2022-12-10
I036581,C0743,P0142,cart,0,Clothing,461.32,2024-01-27
I036582,C0743,P0302,cart,0,Beauty,485.9,2023-04-02
I036583,C0743,P0012,view,0,Electronics,170.35,2022-05-21
I036584,C0743,P0241,cart,0,Sports,2163.34,2022-09-24
I036585,C0743,P0054,purchase,2,Electronics,524.29,2025-06-14
I036586,C0743,P0275,purchase,5,Sports,5128.76,2023-01-11
I036587,C0743,P0050,cart,0,Electronics,1244.64,2025-01-26
I036588,C0743,P0074,purchase,2,Books,3312.72,2023-02-18
I036589,C0743,P0054,cart,0,Electronics,524.29,2024-03-07
I036590,C0743,P0247,view,0,Sports,239.16,2025-02-04
I036591,C0743,P0010,purchase,2,Electronics,496.46,2022-01-12
I036592,C0743,P0315,purchase,2,Beauty,2534.71,2023-03-14
I036593,C0743,P0250,view,0,Sports,1415.32,2024-03-30
I036594,C0743,P0243,view,0,Sports,1174.17,2021-01-18
I036595,C0743,P0394,purchase,4,Toys,2478.62,2023-02-15
I036596,C0743,P0060,cart,0,Books,2249.83,2022-07-29
I036597,C0743,P0305,view,0,Beauty,126.41,2024-01-15
I036598,C0743,P0298,cart,0,Beauty,1098.34,2022-03-04
I036599,C0743,P0220,purchase,5,Home & Kitchen,629.65,2024-11-21
I036600,C0743,P0003,view,0,Electronics,257.0,2021-05-09
I036601,C0743,P0140,view,0,Clothing,1574.01,2023-01-06
I036602,C0743,P0010,cart,0,Electronics,496.46,2023-09-03
I036603,C0743,P0013,purchase,2,Electronics,997.12,2025-03-31
I036604,C0743,P0288,purchase,1,Beauty,285.47,2021-03-05
I036605,C0743,P0084,cart,0,Books,2936.93,2023-05-02
I036606,C0743,P0034,cart,0,Electronics,1441.15,2021-06-09
I036607,C0743,P0256,view,0,Sports,781.04,2022-04-25
I036608,C0743,P0350,purchase,4,Toys,567.09,2024-01-24
I036609,C0743,P0173,purchase,1,Clothing,2350.86,2024-06-17
I036610,C0743,P0250,purchase,5,Sports,1415.32,2025-02-17
I036611,C0743,P0288,purchase,2,Beauty,285.47,2022-06-07
I036612,C0743,P0032,view,0,Electronics,1563.45,2023-09-27
I036613,C0743,P0317,purchase,4,Beauty,3884.89,2024-03-16
I036614,C0743,P0257,purchase,4,Sports,236.99,2023-06-09
I036615,C0743,P0444,cart,0,Grocery,1544.9,2024-05-20
I036616,C0743,P0021,view,0,Electronics,4306.64,2023-12-13
I036617,C0743,P0411,cart,0,Grocery,626.12,2021-06-28
I036618,C0743,P0135,purchase,5,Clothing,3011.02,2021-07-12
I036619,C0743,P0198,cart,0,Home & Kitchen,369.19,2022-09-07
I036620,C0743,P0047,view,0,Electronics,759.78,2022-01-27
I036621,C0743,P0447,purchase,5,Grocery,711.22,2023-03-23
I036622,C0743,P0084,view,0,Books,2936.93,2025-03-12
I036623,C0743,P0052,view,0,Electronics,684.58,2024-04-23
I036624,C0743,P0004,purchase,3,Electronics,1477.62,2023-11-24
I036625,C0743,P0309,cart,0,Beauty,2099.24,2022-12-16
I036626,C0743,P0005,cart,0,Electronics,186.1,2023-12-24
I036627,C0743,P0051,purchase,5,Electronics,569.86,2022-12-06
I036628,C0743,P0013,purchase,3,Electronics,997.12,2021-03-08
I036629,C0743,P0217,purchase,3,Home & Kitchen,1504.08,2022-02-18
I036630,C0743,P0290,cart,0,Beauty,2469.0,2024-04-21
I036631,C0743,P0308,purchase,5,Beauty,802.65,2022-10-19
I036632,C0743,P0153,purchase,3,Clothing,2183.68,2021-11-19
I036633,C0743,P0036,purchase,5,Electronics,2244.59,2025-05-30
I036634,C0743,P0234,cart,0,Sports,680.99,2021-02-04
I036635,C0743,P0006,purchase,5,Electronics,457.03,2023-04-28
I036636,C0743,P0137,cart,0,Clothing,3127.35,2021-05-01
I036637,C0743,P0390,purchase,1,Toys,1933.1,2024-07-03
I036638,C0743,P0332,cart,0,Beauty,867.15,2022-06-25
I036639,C0743,P0154,view,0,Clothing,810.57,2021-04-23
I036640,C0743,P0286,view,0,Beauty,3546.51,2021-11-24
I036641,C0743,P0156,purchase,5,Clothing,257.02,2024-02-10
I036642,C0743,P0287,cart,0,Beauty,202.41,2021-04-25
I036643,C0743,P0379,view,0,Toys,1848.06,2023-09-21
I036644,C0743,P0288,view,0,Beauty,285.47,2024-03-13
I036645,C0743,P0167,purchase,3,Clothing,931.93,2024-11-04
I036646,C0743,P0011,view,0,Electronics,822.02,2025-04-12
I036647,C0743,P0071,view,0,Books,1717.14,2025-02-22
I036648,C0743,P0141,cart,0,Clothing,3635.36,2025-05-31
I036649,C0743,P0301,cart,0,Beauty,2728.95,2021-03-28
I036650,C0743,P0098,purchase,5,Books,4225.94,2022-06-27
I036651,C0743,P0347,view,0,Beauty,1411.15,2021-10-12
I036652,C0743,P0359,purchase,5,Toys,381.53,2024-08-05
I036653,C0743,P0238,purchase,5,Sports,1463.26,2023-04-16
I036654,C0743,P0326,cart,0,Beauty,633.15,2024-08-16
I036655,C0743,P0258,cart,0,Sports,224.45,2023-11-17
I036656,C0743,P0261,purchase,2,Sports,106.97,2024-06-27
I036657,C0743,P0248,purchase,5,Sports,728.94,2022-10-27
I036658,C0743,P0275,purchase,5,Sports,5128.76,2022-07-01
I036659,C0743,P0181,purchase,5,Home & Kitchen,5817.31,2021-01-21
I036660,C0743,P0272,view,0,Sports,539.83,2025-01-02
I036661,C0743,P0120,view,0,Books,404.62,2023-01-12
I036662,C0743,P0307,purchase,4,Beauty,133.94,2023-09-07
I036663,C0743,P0180,view,0,Home & Kitchen,478.62,2022-05-02
I036664,C0743,P0258,view,0,Sports,224.45,2021-12-26
I036665,C0743,P0356,purchase,3,Toys,2129.37,2022-05-04
I036666,C0743,P0014,view,0,Electronics,5154.95,2021-10-10
I036667,C0743,P0433,purchase,5,Grocery,594.66,2023-12-21
I036668,C0743,P0378,cart,0,Toys,216.17,2024-01-17
I036669,C0743,P0220,purchase,5,Home & Kitchen,629.65,2021-06-30
I036670,C0743,P0296,purchase,5,Beauty,813.21,2024-05-28
I036671,C0743,P0214,view,0,Home & Kitchen,142.81,2024-07-16
I036672,C0743,P0328,purchase,3,Beauty,443.38,2023-12-28
I036673,C0743,P0037,purchase,1,Electronics,542.71,2023-06-21
I036674,C0743,P0122,view,0,Books,354.18,2024-02-28
I036675,C0743,P0301,purchase,5,Beauty,2728.95,2021-08-08
I036676,C0743,P0320,cart,0,Beauty,526.98,2022-03-21
I036677,C0743,P0337,purchase,5,Beauty,885.33,2021-09-05
I036678,C0743,P0128,view,0,Clothing,243.43,2022-05-16
I036679,C0743,P0222,purchase,5,Home & Kitchen,2867.61,2023-11-03
I036680,C0743,P0064,cart,0,Books,408.65,2022-03-15
I036681,C0743,P0255,cart,0,Sports,505.19,2024-05-01
I036682,C0743,P0311,purchase,4,Beauty,6382.76,2022-04-29
I036683,C0743,P0003,purchase,3,Electronics,257.0,2021-04-13
I036684,C0743,P0002,purchase,5,Electronics,1468.41,2025-06-21
I036685,C0743,P0174,view,0,Clothing,527.97,2025-01-21
I036686,C0743,P0172,view,0,Clothing,745.68,2022-01-21
I036687,C0743,P0242,view,0,Sports,313.28,2023-10-07
I036688,C0743,P0163,view,0,Clothing,8355.63,2023-01-11
I036689,C0743,P0299,cart,0,Beauty,2008.64,2021-10-17
I036690,C0743,P0117,cart,0,Books,5684.34,2025-03-01
I036691,C0743,P0048,cart,0,Electronics,1663.87,2023-05-02
I036692,C0743,P0325,purchase,4,Beauty,3054.96,2025-03-14
I036693,C0743,P0076,cart,0,Books,3009.29,2025-01-04
I036694,C0743,P0288,purchase,1,Beauty,285.47,2022-04-18
I036695,C0743,P0016,purchase,5,Electronics,1823.53,2023-12-23
I036696,C0743,P0328,purchase,3,Beauty,443.38,2023-08-02
I036697,C0743,P0063,purchase,4,Books,2500.8,2022-03-31
I036698,C0743,P0162,view,0,Clothing,242.46,2023-11-18
I036699,C0743,P0294,purchase,5,Beauty,1976.98,2025-05-14
I036700,C0743,P0030,cart,0,Electronics,2311.82,2025-01-24
I036701,C0743,P0053,view,0,Electronics,776.96,2025-04-20
I036702,C0743,P0160,purchase,2,Clothing,696.73,2022-12-21
I036703,C0743,P0112,view,0,Books,2693.03,2024-05-17
I036704,C0743,P0125,view,0,Clothing,1311.35,2022-12-24
I036705,C0743,P0007,view,0,Electronics,643.13,2022-12-27
I036706,C0743,P0232,purchase,3,Home & Kitchen,291.83,2021-10-27
I036707,C0743,P0046,cart,0,Electronics,3320.97,2025-06-29
I036708,C0743,P0440,purchase,4,Grocery,564.97,2024-07-28
I036709,C0743,P0035,purchase,5,Electronics,1057.6,2024-08-30
I036710,C0743,P0413,cart,0,Grocery,272.9,2024-01-26
I036711,C0743,P0322,purchase,5,Beauty,1402.35,2024-05-14
I036712,C0743,P0112,purchase,5,Books,2693.03,2024-07-12
I036713,C0743,P0255,cart,0,Sports,505.19,2022-12-14
I036714,C0743,P0237,purchase,1,Sports,585.27,2025-04-24
I036715,C0743,P0003,purchase,4,Electronics,257.0,2024-04-27
I036716,C0743,P0324,view,0,Beauty,4968.0,2023-05-01
I036717,C0743,P0356,purchase,3,Toys,2129.37,2024-01-27
I036718,C0743,P0406,cart,0,Grocery,870.07,2022-04-15
I036719,C0743,P0018,cart,0,Electronics,400.77,2021-05-27
I036720,C0743,P0271,cart,0,Sports,436.96,2023-09-01
I036721,C0743,P0364,view,0,Toys,3553.16,2022-05-03
I036722,C0743,P0196,purchase,4,Home & Kitchen,2039.41,2021-09-11
I036723,C0743,P0028,purchase,5,Electronics,431.31,2022-02-03
I036724,C0743,P0051,cart,0,Electronics,569.86,2023-12-25
I036725,C0743,P0323,cart,0,Beauty,457.68,2023-03-04
I036726,C0743,P0110,view,0,Books,351.7,2022-04-02
I036727,C0743,P0385,purchase,1,Toys,4860.24,2021-07-13
I036728,C0743,P0011,view,0,Electronics,822.02,2021-07-16
I036729,C0743,P0217,view,0,Home & Kitchen,1504.08,2021-07-15
I036730,C0743,P0359,purchase,5,Toys,381.53,2024-07-31
I036731,C0743,P0444,cart,0,Grocery,1544.9,2021-12-03
I036732,C0743,P0074,view,0,Books,3312.72,2022-10-28
I036733,C0743,P0358,cart,0,Toys,920.5,2022-01-08
I036734,C0743,P0030,purchase,4,Electronics,2311.82,2023-02-24
I036735,C0743,P0142,purchase,1,Clothing,461.32,2025-04-15
I036736,C0743,P0053,purchase,3,Electronics,776.96,2024-01-09
I036737,C0743,P0180,cart,0,Home & Kitchen,478.62,2022-04-08
I036738,C0743,P0373,view,0,Toys,4720.51,2024-03-29
I036739,C0743,P0118,view,0,Books,161.9,2024-10-30
I036740,C0743,P0169,purchase,2,Clothing,1179.24,2021-02-16
I036741,C0743,P0294,purchase,4,Beauty,1976.98,2024-02-28
I036742,C0743,P0401,purchase,1,Grocery,1200.48,2022-07-30
I036743,C0743,P0226,view,0,Home & Kitchen,304.53,2022-12-22
I036744,C0743,P0046,view,0,Electronics,3320.97,2022-09-30
I036745,C0743,P0143,purchase,1,Clothing,247.81,2023-02-02
I036746,C0743,P0277,view,0,Sports,202.22,2022-05-25
I036747,C0743,P0364,purchase,3,Toys,3553.16,2022-10-12
I036748,C0743,P0256,cart,0,Sports,781.04,2021-01-04
I036749,C0743,P0138,cart,0,Clothing,1794.94,2022-05-15
I036750,C0743,P0082,view,0,Books,389.24,2023-03-18
I036751,C0743,P0066,purchase,3,Books,1175.45,2025-05-27
I036752,C0743,P0396,purchase,5,Toys,1674.45,2025-02-21
I036753,C0743,P0156,view,0,Clothing,257.02,2023-07-13
I036754,C0743,P0134,purchase,4,Clothing,122.13,2021-01-05
I036755,C0743,P0104,cart,0,Books,2590.99,2023-07-01
I036756,C0743,P0186,purchase,3,Home & Kitchen,1580.51,2023-11-06
I036757,C0743,P0101,purchase,5,Books,623.95,2021-10-28
I036758,C0743,P0326,purchase,4,Beauty,633.15,2025-03-06
